2022-01-02 19:47:45
Density	Radius	Energy	Rest mass
3.84006160E+01	5.46955957E-01	1.09569880E-01	1.04062093E-01
3.85006150E+01	5.46938525E-01	1.09567152E-01	1.04058570E-01
3.86006140E+01	5.46896387E-01	1.09564412E-01	1.04055030E-01
3.87006130E+01	5.46871729E-01	1.09561659E-01	1.04051473E-01
3.88006120E+01	5.46842725E-01	1.09558893E-01	1.04047901E-01
3.89006110E+01	5.46811963E-01	1.09556116E-01	1.04044313E-01
3.90006100E+01	5.46788184E-01	1.09553326E-01	1.04040710E-01
3.91006090E+01	5.46769043E-01	1.09550525E-01	1.04037092E-01
3.92006080E+01	5.46742725E-01	1.09547713E-01	1.04033459E-01
3.93006070E+01	5.46701416E-01	1.09544890E-01	1.04029812E-01
3.94006060E+01	5.46676562E-01	1.09542056E-01	1.04026152E-01
3.95006050E+01	5.46648145E-01	1.09539212E-01	1.04022477E-01
3.96006040E+01	5.46621680E-01	1.09536357E-01	1.04018790E-01
3.97006030E+01	5.46597217E-01	1.09533493E-01	1.04015089E-01
3.98006020E+01	5.46574512E-01	1.09530619E-01	1.04011376E-01
3.99006010E+01	5.46549023E-01	1.09527735E-01	1.04007651E-01
4.00006000E+01	5.46513770E-01	1.09524842E-01	1.04003914E-01
4.01005990E+01	5.46492236E-01	1.09521940E-01	1.04000165E-01
4.02005980E+01	5.46469385E-01	1.09519030E-01	1.03996404E-01
4.03005970E+01	5.46437939E-01	1.09516111E-01	1.03992633E-01
4.04005960E+01	5.46411963E-01	1.09513183E-01	1.03988851E-01
4.05005950E+01	5.46392236E-01	1.09510248E-01	1.03985059E-01
4.06005940E+01	5.46371094E-01	1.09507304E-01	1.03981257E-01
4.07005930E+01	5.46344482E-01	1.09504353E-01	1.03977444E-01
4.08005920E+01	5.46309082E-01	1.09501395E-01	1.03973622E-01
4.09005910E+01	5.46287012E-01	1.09498430E-01	1.03969791E-01
4.10005900E+01	5.46269434E-01	1.09495457E-01	1.03965951E-01
4.11005890E+01	5.46236475E-01	1.09492478E-01	1.03962101E-01
4.12005880E+01	5.46210693E-01	1.09489492E-01	1.03958244E-01
4.13005870E+01	5.46189111E-01	1.09486500E-01	1.03954378E-01
4.14005860E+01	5.46171143E-01	1.09483501E-01	1.03950504E-01
4.15005850E+01	5.46146143E-01	1.09480497E-01	1.03946622E-01
4.16005840E+01	5.46110986E-01	1.09477487E-01	1.03942733E-01
4.17005830E+01	5.46089160E-01	1.09474471E-01	1.03938837E-01
4.18005820E+01	5.46069775E-01	1.09471450E-01	1.03934934E-01
4.19005810E+01	5.46042187E-01	1.09468424E-01	1.03931023E-01
4.20005800E+01	5.46017773E-01	1.09465392E-01	1.03927107E-01
4.21005790E+01	5.45996289E-01	1.09462356E-01	1.03923184E-01
4.22005780E+01	5.45975000E-01	1.09459315E-01	1.03919254E-01
4.23005770E+01	5.45951367E-01	1.09456269E-01	1.03915319E-01
4.24005760E+01	5.45938232E-01	1.09453219E-01	1.03911379E-01
4.25005750E+01	5.45899121E-01	1.09450165E-01	1.03907433E-01
4.26005740E+01	5.45877393E-01	1.09447107E-01	1.03903481E-01
4.27005730E+01	5.45852100E-01	1.09444045E-01	1.03899525E-01
4.28005720E+01	5.45834570E-01	1.09440979E-01	1.03895564E-01
4.29005710E+01	5.45808643E-01	1.09437910E-01	1.03891598E-01
4.30005700E+01	5.45788770E-01	1.09434837E-01	1.03887628E-01
4.31005690E+01	5.45771533E-01	1.09431761E-01	1.03883654E-01
4.32005680E+01	5.45747998E-01	1.09428682E-01	1.03879675E-01
4.33005670E+01	5.45742236E-01	1.09425601E-01	1.03875693E-01
4.34005660E+01	5.45696436E-01	1.09422516E-01	1.03871707E-01
4.35005650E+01	5.45675342E-01	1.09419428E-01	1.03867718E-01
4.36005640E+01	5.45650488E-01	1.09416339E-01	1.03863726E-01
4.37005630E+01	5.45628564E-01	1.09413246E-01	1.03859730E-01
4.38005620E+01	5.45608887E-01	1.09410152E-01	1.03855732E-01
4.39005610E+01	5.45592187E-01	1.09407055E-01	1.03851730E-01
4.40005600E+01	5.45572998E-01	1.09403957E-01	1.03847727E-01
4.41005590E+01	5.45549805E-01	1.09400857E-01	1.03843721E-01
4.42005580E+01	5.45538232E-01	1.09397755E-01	1.03839712E-01
4.43005570E+01	5.45500293E-01	1.09394651E-01	1.03835702E-01
4.44005560E+01	5.45484570E-01	1.09391546E-01	1.03831690E-01
4.45005550E+01	5.45457275E-01	1.09388439E-01	1.03827676E-01
4.46005540E+01	5.45438232E-01	1.09385332E-01	1.03823660E-01
4.47005530E+01	5.45418018E-01	1.09382223E-01	1.03819643E-01
4.48005520E+01	5.45398633E-01	1.09379114E-01	1.03815625E-01
4.49005510E+01	5.45384473E-01	1.09376003E-01	1.03811606E-01
4.50005500E+01	5.45369043E-01	1.09372892E-01	1.03807586E-01
4.51005490E+01	5.45344482E-01	1.09369780E-01	1.03803565E-01
4.52005480E+01	5.45313184E-01	1.09366668E-01	1.03799543E-01
4.53005470E+01	5.45296094E-01	1.09363555E-01	1.03795521E-01
4.54005460E+01	5.45276318E-01	1.09360442E-01	1.03791498E-01
4.55005450E+01	5.45253369E-01	1.09357329E-01	1.03787475E-01
4.56005440E+01	5.45236523E-01	1.09354216E-01	1.03783452E-01
4.57005430E+01	5.45217187E-01	1.09351103E-01	1.03779429E-01
4.58005420E+01	5.45198145E-01	1.09347990E-01	1.03775407E-01
4.59005410E+01	5.45184473E-01	1.09344877E-01	1.03771384E-01
4.60005400E+01	5.45169043E-01	1.09341764E-01	1.03767362E-01
4.61005390E+01	5.45146387E-01	1.09338652E-01	1.03763341E-01
4.62005380E+01	5.45139014E-01	1.09335541E-01	1.03759320E-01
4.63005370E+01	5.45099023E-01	1.09332430E-01	1.03755300E-01
4.64005360E+01	5.45084570E-01	1.09329319E-01	1.03751281E-01
4.65005350E+01	5.45068994E-01	1.09326210E-01	1.03747262E-01
4.66005340E+01	5.45043164E-01	1.09323101E-01	1.03743245E-01
4.67005330E+01	5.45023340E-01	1.09319994E-01	1.03739230E-01
4.68005320E+01	5.45005469E-01	1.09316887E-01	1.03735215E-01
4.69005310E+01	5.44992187E-01	1.09313782E-01	1.03731202E-01
4.70005300E+01	5.44974268E-01	1.09310678E-01	1.03727191E-01
4.71005290E+01	5.44954395E-01	1.09307575E-01	1.03723181E-01
4.72005280E+01	5.44942920E-01	1.09304474E-01	1.03719174E-01
4.73005270E+01	5.44911670E-01	1.09301374E-01	1.03715168E-01
4.74005260E+01	5.44896289E-01	1.09298275E-01	1.03711164E-01
4.75005250E+01	5.44878027E-01	1.09295179E-01	1.03707162E-01
4.76005240E+01	5.44858545E-01	1.09292084E-01	1.03703162E-01
4.77005230E+01	5.44842773E-01	1.09288990E-01	1.03699165E-01
4.78005220E+01	5.44823437E-01	1.09285899E-01	1.03695170E-01
4.79005210E+01	5.44806348E-01	1.09282809E-01	1.03691178E-01
4.80005200E+01	5.44792871E-01	1.09279722E-01	1.03687188E-01
4.81005190E+01	5.44776221E-01	1.09276637E-01	1.03683201E-01
4.82005180E+01	5.44758545E-01	1.09273553E-01	1.03679217E-01
4.83005170E+01	5.44746094E-01	1.09270472E-01	1.03675235E-01
4.84005160E+01	5.44738525E-01	1.09267394E-01	1.03671257E-01
4.85005150E+01	5.44701416E-01	1.09264317E-01	1.03667281E-01
4.86005140E+01	5.44687256E-01	1.09261243E-01	1.03663309E-01
4.87005130E+01	5.44672119E-01	1.09258172E-01	1.03659339E-01
4.88005120E+01	5.44650488E-01	1.09255103E-01	1.03655373E-01
4.89005110E+01	5.44636475E-01	1.09252037E-01	1.03651411E-01
4.90005100E+01	5.44618604E-01	1.09248973E-01	1.03647452E-01
4.91005090E+01	5.44602637E-01	1.09245912E-01	1.03643496E-01
4.92005080E+01	5.44588916E-01	1.09242854E-01	1.03639544E-01
4.93005070E+01	5.44574805E-01	1.09239799E-01	1.03635596E-01
4.94005060E+01	5.44556494E-01	1.09236746E-01	1.03631651E-01
4.95005050E+01	5.44546094E-01	1.09233697E-01	1.03627711E-01
4.96005040E+01	5.44538184E-01	1.09230650E-01	1.03623774E-01
4.97005030E+01	5.44503125E-01	1.09227607E-01	1.03619841E-01
4.98005020E+01	5.44489160E-01	1.09224567E-01	1.03615912E-01
4.99005010E+01	5.44474707E-01	1.09221530E-01	1.03611987E-01
5.00005000E+01	5.44455273E-01	1.09218496E-01	1.03608066E-01
5.01004990E+01	5.44442725E-01	1.09215465E-01	1.03604150E-01
5.02004980E+01	5.44424756E-01	1.09212438E-01	1.03600238E-01
5.03004970E+01	5.44410498E-01	1.09209414E-01	1.03596330E-01
5.04004960E+01	5.44396875E-01	1.09206394E-01	1.03592427E-01
5.05004950E+01	5.44385645E-01	1.09203377E-01	1.03588528E-01
5.06004940E+01	5.44371875E-01	1.09200363E-01	1.03584634E-01
5.07004930E+01	5.44353223E-01	1.09197353E-01	1.03580744E-01
5.08004920E+01	5.44343652E-01	1.09194347E-01	1.03576859E-01
5.09004910E+01	5.44338965E-01	1.09191344E-01	1.03572979E-01
5.10004900E+01	5.44302344E-01	1.09188345E-01	1.03569103E-01
5.11004890E+01	5.44289600E-01	1.09185350E-01	1.03565232E-01
5.12004880E+01	5.44275439E-01	1.09182359E-01	1.03561367E-01
5.13004870E+01	5.44257031E-01	1.09179371E-01	1.03557506E-01
5.14004860E+01	5.44244238E-01	1.09176387E-01	1.03553650E-01
5.15004850E+01	5.44228418E-01	1.09173407E-01	1.03549799E-01
5.16004840E+01	5.44217187E-01	1.09170432E-01	1.03545953E-01
5.17004830E+01	5.44201660E-01	1.09167460E-01	1.03542113E-01
5.18004820E+01	5.44192187E-01	1.09164492E-01	1.03538277E-01
5.19004810E+01	5.44177100E-01	1.09161528E-01	1.03534447E-01
5.20004800E+01	5.44169238E-01	1.09158568E-01	1.03530622E-01
5.21004790E+01	5.44149902E-01	1.09155612E-01	1.03526803E-01
5.22004780E+01	5.44142725E-01	1.09152661E-01	1.03522988E-01
5.23004770E+01	5.44113770E-01	1.09149714E-01	1.03519180E-01
5.24004760E+01	5.44101025E-01	1.09146771E-01	1.03515376E-01
5.25004750E+01	5.44088916E-01	1.09143832E-01	1.03511579E-01
5.26004740E+01	5.44075781E-01	1.09140897E-01	1.03507786E-01
5.27004730E+01	5.44069092E-01	1.09137967E-01	1.03504000E-01
5.28004720E+01	5.44046777E-01	1.09135041E-01	1.03500219E-01
5.29004710E+01	5.44035645E-01	1.09132120E-01	1.03496443E-01
5.30004700E+01	5.44021094E-01	1.09129203E-01	1.03492674E-01
5.31004690E+01	5.44006738E-01	1.09126290E-01	1.03488910E-01
5.32004680E+01	5.43996387E-01	1.09123382E-01	1.03485152E-01
5.33004670E+01	5.43985840E-01	1.09120479E-01	1.03481400E-01
5.34004660E+01	5.43973535E-01	1.09117580E-01	1.03477653E-01
5.35004650E+01	5.43958594E-01	1.09114685E-01	1.03473913E-01
5.36004640E+01	5.43948193E-01	1.09111795E-01	1.03470178E-01
5.37004630E+01	5.43942187E-01	1.09108910E-01	1.03466449E-01
5.38004620E+01	5.43912842E-01	1.09106029E-01	1.03462727E-01
5.39004610E+01	5.43901074E-01	1.09103153E-01	1.03459010E-01
5.40004600E+01	5.43892187E-01	1.09100282E-01	1.03455300E-01
5.41004590E+01	5.43877588E-01	1.09097415E-01	1.03451595E-01
5.42004580E+01	5.43869434E-01	1.09094553E-01	1.03447897E-01
5.43004570E+01	5.43850098E-01	1.09091696E-01	1.03444205E-01
5.44004560E+01	5.43838770E-01	1.09088844E-01	1.03440519E-01
5.45004550E+01	5.43825439E-01	1.09085997E-01	1.03436839E-01
5.46004540E+01	5.43813574E-01	1.09083154E-01	1.03433166E-01
5.47004530E+01	5.43802588E-01	1.09080316E-01	1.03429498E-01
5.48004520E+01	5.43793262E-01	1.09077483E-01	1.03425837E-01
5.49004510E+01	5.43784619E-01	1.09074655E-01	1.03422183E-01
5.50004500E+01	5.43772998E-01	1.09071832E-01	1.03418535E-01
5.51004490E+01	5.43756836E-01	1.09069014E-01	1.03414893E-01
5.52004480E+01	5.43748340E-01	1.09066200E-01	1.03411257E-01
5.53004470E+01	5.43742285E-01	1.09063392E-01	1.03407628E-01
5.54004460E+01	5.43717285E-01	1.09060589E-01	1.03404005E-01
5.55004450E+01	5.43704541E-01	1.09057790E-01	1.03400389E-01
5.56004440E+01	5.43694385E-01	1.09054997E-01	1.03396780E-01
5.57004430E+01	5.43685645E-01	1.09052209E-01	1.03393176E-01
5.58004420E+01	5.43673486E-01	1.09049425E-01	1.03389580E-01
5.59004410E+01	5.43658594E-01	1.09046647E-01	1.03385990E-01
5.60004400E+01	5.43647168E-01	1.09043874E-01	1.03382406E-01
5.61004390E+01	5.43637012E-01	1.09041106E-01	1.03378829E-01
5.62004380E+01	5.43624463E-01	1.09038343E-01	1.03375259E-01
5.63004370E+01	5.43613184E-01	1.09035585E-01	1.03371695E-01
5.64004360E+01	5.43603076E-01	1.09032833E-01	1.03368138E-01
5.65004350E+01	5.43594238E-01	1.09030085E-01	1.03364588E-01
5.66004340E+01	5.43585937E-01	1.09027343E-01	1.03361044E-01
5.67004330E+01	5.43574854E-01	1.09024606E-01	1.03357507E-01
5.68004320E+01	5.43569238E-01	1.09021874E-01	1.03353977E-01
5.69004310E+01	5.43552295E-01	1.09019147E-01	1.03350453E-01
5.70004300E+01	5.43546045E-01	1.09016426E-01	1.03346936E-01
5.71004290E+01	5.43538965E-01	1.09013709E-01	1.03343426E-01
5.72004280E+01	5.43512939E-01	1.09010998E-01	1.03339923E-01
5.73004270E+01	5.43502979E-01	1.09008293E-01	1.03336427E-01
5.74004260E+01	5.43494141E-01	1.09005592E-01	1.03332937E-01
5.75004250E+01	5.43485889E-01	1.09002897E-01	1.03329454E-01
5.76004240E+01	5.43474658E-01	1.09000207E-01	1.03325978E-01
5.77004230E+01	5.43469043E-01	1.08997522E-01	1.03322509E-01
5.78004220E+01	5.43450342E-01	1.08994843E-01	1.03319047E-01
5.79004210E+01	5.43442725E-01	1.08992169E-01	1.03315592E-01
5.80004200E+01	5.43434473E-01	1.08989500E-01	1.03312143E-01
5.81004190E+01	5.43421338E-01	1.08986837E-01	1.03308702E-01
5.82004180E+01	5.43410791E-01	1.08984179E-01	1.03305267E-01
5.83004170E+01	5.43401416E-01	1.08981526E-01	1.03301839E-01
5.84004160E+01	5.43393652E-01	1.08978879E-01	1.03298418E-01
5.85004150E+01	5.43385986E-01	1.08976237E-01	1.03295004E-01
5.86004140E+01	5.43375635E-01	1.08973600E-01	1.03291597E-01
5.87004130E+01	5.43371045E-01	1.08970969E-01	1.03288197E-01
5.88004120E+01	5.43355225E-01	1.08968343E-01	1.03284804E-01
5.89004110E+01	5.43348291E-01	1.08965723E-01	1.03281418E-01
5.90004100E+01	5.43342871E-01	1.08963108E-01	1.03278039E-01
5.91004090E+01	5.43338184E-01	1.08960498E-01	1.03274667E-01
5.92004080E+01	5.43310645E-01	1.08957894E-01	1.03271302E-01
5.93004070E+01	5.43301367E-01	1.08955295E-01	1.03267944E-01
5.94004060E+01	5.43293701E-01	1.08952702E-01	1.03264593E-01
5.95004050E+01	5.43285986E-01	1.08950114E-01	1.03261248E-01
5.96004040E+01	5.43275537E-01	1.08947531E-01	1.03257911E-01
5.97004030E+01	5.43271094E-01	1.08944954E-01	1.03254581E-01
5.98004020E+01	5.43254395E-01	1.08942382E-01	1.03251258E-01
5.99004010E+01	5.43246338E-01	1.08939816E-01	1.03247942E-01
6.00004000E+01	5.43237305E-01	1.08937255E-01	1.03244633E-01
6.01003990E+01	5.43226465E-01	1.08934700E-01	1.03241332E-01
6.02003980E+01	5.43218652E-01	1.08932150E-01	1.03238037E-01
6.03003970E+01	5.43209619E-01	1.08929606E-01	1.03234749E-01
6.04003960E+01	5.43201367E-01	1.08927067E-01	1.03231468E-01
6.05003950E+01	5.43194336E-01	1.08924533E-01	1.03228195E-01
6.06003940E+01	5.43187207E-01	1.08922005E-01	1.03224928E-01
6.07003930E+01	5.43177930E-01	1.08919482E-01	1.03221668E-01
6.08003920E+01	5.43172998E-01	1.08916965E-01	1.03218416E-01
6.09003910E+01	5.43168994E-01	1.08914454E-01	1.03215171E-01
6.10003900E+01	5.43152588E-01	1.08911947E-01	1.03211932E-01
6.11003890E+01	5.43146826E-01	1.08909447E-01	1.03208701E-01
6.12003880E+01	5.43142725E-01	1.08906951E-01	1.03205477E-01
6.13003870E+01	5.43138184E-01	1.08904462E-01	1.03202260E-01
6.14003860E+01	5.43111523E-01	1.08901977E-01	1.03199050E-01
6.15003850E+01	5.43103271E-01	1.08899498E-01	1.03195847E-01
6.16003840E+01	5.43096680E-01	1.08897025E-01	1.03192651E-01
6.17003830E+01	5.43088770E-01	1.08894557E-01	1.03189462E-01
6.18003820E+01	5.43084473E-01	1.08892095E-01	1.03186281E-01
6.19003810E+01	5.43073975E-01	1.08889638E-01	1.03183106E-01
6.20003800E+01	5.43069238E-01	1.08887186E-01	1.03179939E-01
6.21003790E+01	5.43053125E-01	1.08884741E-01	1.03176778E-01
6.22003780E+01	5.43046582E-01	1.08882300E-01	1.03173625E-01
6.23003770E+01	5.43038525E-01	1.08879865E-01	1.03170479E-01
6.24003760E+01	5.43034570E-01	1.08877435E-01	1.03167340E-01
6.25003750E+01	5.43022168E-01	1.08875011E-01	1.03164208E-01
6.26003740E+01	5.43013916E-01	1.08872593E-01	1.03161083E-01
6.27003730E+01	5.43006689E-01	1.08870180E-01	1.03157965E-01
6.28003720E+01	5.43000000E-01	1.08867772E-01	1.03154854E-01
6.29003710E+01	5.42993945E-01	1.08865370E-01	1.03151750E-01
6.30003700E+01	5.42987402E-01	1.08862973E-01	1.03148653E-01
6.31003690E+01	5.42984570E-01	1.08860582E-01	1.03145564E-01
6.32003680E+01	5.42974072E-01	1.08858196E-01	1.03142481E-01
6.33003670E+01	5.42971094E-01	1.08855816E-01	1.03139406E-01
6.34003660E+01	5.42956201E-01	1.08853441E-01	1.03136337E-01
6.35003650E+01	5.42950537E-01	1.08851072E-01	1.03133276E-01
6.36003640E+01	5.42946338E-01	1.08848708E-01	1.03130222E-01
6.37003630E+01	5.42942725E-01	1.08846349E-01	1.03127174E-01
6.38003620E+01	5.42938232E-01	1.08843996E-01	1.03124134E-01
6.39003610E+01	5.42913037E-01	1.08841649E-01	1.03121101E-01
6.40003600E+01	5.42906104E-01	1.08839306E-01	1.03118075E-01
6.41003590E+01	5.42899756E-01	1.08836970E-01	1.03115056E-01
6.42003580E+01	5.42893799E-01	1.08834638E-01	1.03112044E-01
6.43003570E+01	5.42887402E-01	1.08832313E-01	1.03109039E-01
6.44003560E+01	5.42884570E-01	1.08829992E-01	1.03106041E-01
6.45003550E+01	5.42874072E-01	1.08827677E-01	1.03103050E-01
6.46003540E+01	5.42871338E-01	1.08825368E-01	1.03100066E-01
6.47003530E+01	5.42855713E-01	1.08823063E-01	1.03097089E-01
6.48003520E+01	5.42849463E-01	1.08820765E-01	1.03094119E-01
6.49003510E+01	5.42843555E-01	1.08818471E-01	1.03091156E-01
6.50003500E+01	5.42837061E-01	1.08816184E-01	1.03088200E-01
6.51003490E+01	5.42828174E-01	1.08813901E-01	1.03085251E-01
6.52003480E+01	5.42822314E-01	1.08811624E-01	1.03082309E-01
6.53003470E+01	5.42817236E-01	1.08809352E-01	1.03079374E-01
6.54003460E+01	5.42809326E-01	1.08807086E-01	1.03076446E-01
6.55003450E+01	5.42802930E-01	1.08804825E-01	1.03073525E-01
6.56003440E+01	5.42797998E-01	1.08802569E-01	1.03070611E-01
6.57003430E+01	5.42792920E-01	1.08800319E-01	1.03067704E-01
6.58003420E+01	5.42787012E-01	1.08798074E-01	1.03064804E-01
6.59003410E+01	5.42784473E-01	1.08795835E-01	1.03061910E-01
6.60003400E+01	5.42774854E-01	1.08793601E-01	1.03059024E-01
6.61003390E+01	5.42771533E-01	1.08791372E-01	1.03056145E-01
6.62003380E+01	5.42768994E-01	1.08789149E-01	1.03053272E-01
6.63003370E+01	5.42754395E-01	1.08786931E-01	1.03050407E-01
6.64003360E+01	5.42749658E-01	1.08784718E-01	1.03047548E-01
6.65003350E+01	5.42746289E-01	1.08782511E-01	1.03044696E-01
6.66003340E+01	5.42742773E-01	1.08780309E-01	1.03041851E-01
6.67003330E+01	5.42738623E-01	1.08778112E-01	1.03039013E-01
6.68003320E+01	5.42739600E-01	1.08775920E-01	1.03036182E-01
6.69003310E+01	5.42710645E-01	1.08773734E-01	1.03033358E-01
6.70003300E+01	5.42704541E-01	1.08771554E-01	1.03030541E-01
6.71003290E+01	5.42699170E-01	1.08769378E-01	1.03027730E-01
6.72003280E+01	5.42694043E-01	1.08767208E-01	1.03024926E-01
6.73003270E+01	5.42688525E-01	1.08765043E-01	1.03022129E-01
6.74003260E+01	5.42685498E-01	1.08762883E-01	1.03019339E-01
6.75003250E+01	5.42676514E-01	1.08760729E-01	1.03016556E-01
6.76003240E+01	5.42672998E-01	1.08758580E-01	1.03013780E-01
6.77003230E+01	5.42669336E-01	1.08756436E-01	1.03011010E-01
6.78003220E+01	5.42655957E-01	1.08754297E-01	1.03008247E-01
6.79003210E+01	5.42650488E-01	1.08752164E-01	1.03005491E-01
6.80003200E+01	5.42646338E-01	1.08750036E-01	1.03002742E-01
6.81003190E+01	5.42642187E-01	1.08747913E-01	1.03000000E-01
6.82003180E+01	5.42635840E-01	1.08745796E-01	1.02997264E-01
6.83003170E+01	5.42627588E-01	1.08743683E-01	1.02994535E-01
6.84003160E+01	5.42622998E-01	1.08741576E-01	1.02991813E-01
6.85003150E+01	5.42617969E-01	1.08739474E-01	1.02989097E-01
6.86003140E+01	5.42611670E-01	1.08737377E-01	1.02986389E-01
6.87003130E+01	5.42606299E-01	1.08735286E-01	1.02983687E-01
6.88003120E+01	5.42601465E-01	1.08733199E-01	1.02980991E-01
6.89003110E+01	5.42597217E-01	1.08731118E-01	1.02978303E-01
6.90003100E+01	5.42593262E-01	1.08729042E-01	1.02975621E-01
6.91003090E+01	5.42588037E-01	1.08726971E-01	1.02972945E-01
6.92003080E+01	5.42585498E-01	1.08724905E-01	1.02970277E-01
6.93003070E+01	5.42577686E-01	1.08722845E-01	1.02967615E-01
6.94003060E+01	5.42574219E-01	1.08720789E-01	1.02964960E-01
6.95003050E+01	5.42571533E-01	1.08718739E-01	1.02962311E-01
6.96003040E+01	5.42569092E-01	1.08716694E-01	1.02959669E-01
6.97003030E+01	5.42556055E-01	1.08714653E-01	1.02957033E-01
6.98003020E+01	5.42552148E-01	1.08712618E-01	1.02954405E-01
6.99003010E+01	5.42548584E-01	1.08710589E-01	1.02951782E-01
7.00003000E+01	5.42546094E-01	1.08708564E-01	1.02949167E-01
7.01002990E+01	5.42542920E-01	1.08706544E-01	1.02946558E-01
7.02002980E+01	5.42539160E-01	1.08704530E-01	1.02943955E-01
7.03002970E+01	5.42538135E-01	1.08702520E-01	1.02941359E-01
7.04002960E+01	5.42514111E-01	1.08700515E-01	1.02938770E-01
7.05002950E+01	5.42509668E-01	1.08698516E-01	1.02936187E-01
7.06002940E+01	5.42505225E-01	1.08696522E-01	1.02933611E-01
7.07002930E+01	5.42500488E-01	1.08694532E-01	1.02931041E-01
7.08002920E+01	5.42496729E-01	1.08692548E-01	1.02928478E-01
7.09002910E+01	5.42492969E-01	1.08690569E-01	1.02925921E-01
7.10002900E+01	5.42487939E-01	1.08688594E-01	1.02923371E-01
7.11002890E+01	5.42485645E-01	1.08686625E-01	1.02920827E-01
7.12002880E+01	5.42477930E-01	1.08684661E-01	1.02918290E-01
7.13002870E+01	5.42474512E-01	1.08682702E-01	1.02915759E-01
7.14002860E+01	5.42471680E-01	1.08680747E-01	1.02913234E-01
7.15002850E+01	5.42469238E-01	1.08678798E-01	1.02910716E-01
7.16002840E+01	5.42456299E-01	1.08676854E-01	1.02908205E-01
7.17002830E+01	5.42452148E-01	1.08674914E-01	1.02905700E-01
7.18002820E+01	5.42448340E-01	1.08672980E-01	1.02903201E-01
7.19002810E+01	5.42444189E-01	1.08671050E-01	1.02900708E-01
7.20002800E+01	5.42442334E-01	1.08669126E-01	1.02898222E-01
7.21002790E+01	5.42436523E-01	1.08667206E-01	1.02895743E-01
7.22002780E+01	5.42434473E-01	1.08665291E-01	1.02893269E-01
7.23002770E+01	5.42425293E-01	1.08663381E-01	1.02890802E-01
7.24002760E+01	5.42421729E-01	1.08661476E-01	1.02888342E-01
7.25002750E+01	5.42417969E-01	1.08659576E-01	1.02885887E-01
7.26002740E+01	5.42412646E-01	1.08657681E-01	1.02883439E-01
7.27002730E+01	5.42409131E-01	1.08655791E-01	1.02880998E-01
7.28002720E+01	5.42404785E-01	1.08653905E-01	1.02878562E-01
7.29002710E+01	5.42401074E-01	1.08652025E-01	1.02876133E-01
7.30002700E+01	5.42398145E-01	1.08650149E-01	1.02873710E-01
7.31002690E+01	5.42394336E-01	1.08648278E-01	1.02871294E-01
7.32002680E+01	5.42392236E-01	1.08646412E-01	1.02868883E-01
7.33002670E+01	5.42387402E-01	1.08644551E-01	1.02866479E-01
7.34002660E+01	5.42385596E-01	1.08642694E-01	1.02864081E-01
7.35002650E+01	5.42379248E-01	1.08640843E-01	1.02861690E-01
7.36002640E+01	5.42375732E-01	1.08638996E-01	1.02859304E-01
7.37002630E+01	5.42373389E-01	1.08637154E-01	1.02856925E-01
7.38002620E+01	5.42371436E-01	1.08635316E-01	1.02854551E-01
7.39002610E+01	5.42369336E-01	1.08633484E-01	1.02852184E-01
7.40002600E+01	5.42371045E-01	1.08631656E-01	1.02849824E-01
7.41002590E+01	5.42354785E-01	1.08629833E-01	1.02847469E-01
7.42002580E+01	5.42351660E-01	1.08628015E-01	1.02845120E-01
7.43002570E+01	5.42349170E-01	1.08626201E-01	1.02842778E-01
7.44002560E+01	5.42346777E-01	1.08624392E-01	1.02840441E-01
7.45002550E+01	5.42344189E-01	1.08622588E-01	1.02838111E-01
7.46002540E+01	5.42342822E-01	1.08620788E-01	1.02835787E-01
7.47002530E+01	5.42342285E-01	1.08618994E-01	1.02833469E-01
7.48002520E+01	5.42338477E-01	1.08617204E-01	1.02831157E-01
7.49002510E+01	5.42338477E-01	1.08615418E-01	1.02828851E-01
7.50002500E+01	5.42313770E-01	1.08613637E-01	1.02826551E-01
7.51002490E+01	5.42310693E-01	1.08611861E-01	1.02824257E-01
7.52002480E+01	5.42306689E-01	1.08610090E-01	1.02821969E-01
7.53002470E+01	5.42303271E-01	1.08608323E-01	1.02819687E-01
7.54002460E+01	5.42300195E-01	1.08606561E-01	1.02817411E-01
7.55002450E+01	5.42298145E-01	1.08604803E-01	1.02815141E-01
7.56002440E+01	5.42294238E-01	1.08603050E-01	1.02812876E-01
7.57002430E+01	5.42292334E-01	1.08601302E-01	1.02810618E-01
7.58002420E+01	5.42287842E-01	1.08599558E-01	1.02808366E-01
7.59002410E+01	5.42285889E-01	1.08597819E-01	1.02806120E-01
7.60002400E+01	5.42284473E-01	1.08596084E-01	1.02803880E-01
7.61002390E+01	5.42277197E-01	1.08594354E-01	1.02801645E-01
7.62002380E+01	5.42274707E-01	1.08592629E-01	1.02799417E-01
7.63002370E+01	5.42272998E-01	1.08590908E-01	1.02797194E-01
7.64002360E+01	5.42271094E-01	1.08589191E-01	1.02794977E-01
7.65002350E+01	5.42269043E-01	1.08587480E-01	1.02792766E-01
7.66002340E+01	5.42256982E-01	1.08585772E-01	1.02790561E-01
7.67002330E+01	5.42254297E-01	1.08584069E-01	1.02788362E-01
7.68002320E+01	5.42250977E-01	1.08582371E-01	1.02786168E-01
7.69002310E+01	5.42248340E-01	1.08580677E-01	1.02783980E-01
7.70002300E+01	5.42246094E-01	1.08578988E-01	1.02781799E-01
7.71002290E+01	5.42243213E-01	1.08577303E-01	1.02779622E-01
